ID_KEY;OBL;NU;KMB
444;02;СОЛОГУБIВСЬКА/С.СОЛОГУБIВКА;02315518000
444;06;Бюджет Можарівської с\р;06316516000
444;09;Бюджет с. Трійця;09312525000
444;10;Бюджет с. Тулинці;10315519000
444;13;Бюджет с.Немилів;13313512000
444;15;Бюджет с. Успенівки;15322520000
444;16;БЕЛЯКОВСКИЙ/С.БЕЛЯКИ;16321501000
444;19;Бюджет с.Чернилівка;19312534000
444;20;Бюджет селища Утківка;20325413000
444;22;с. Стецьки;22314529000
444;23;Бюджет с. Сушківка;23315541000
444;25;Бюджет с. Мохначі;25316518000
445;02;СТРИЖАКIВСЬКА/С.СТРИЖАКIВ;02315519000
445;04;отг м. Апостолове;04501000000
445;06;Бюджет Невгодівської с\р;06316517000
445;09;Бюджет с. Тростянець;09312526000
445;10;Бюджет с. Центральне;10315520000
445;13;Бюджет с.Нивиці;13313513000
445;15;Бюджет с. Фараонівки;15322521000
445;16;БОГДАНОВСКИЙ/С.БОГДАНОВКА;16321502000
445;19;Бюджет Підгаєцького р-ну;19313200000
445;20;Бюджет селища Хорошево;20325414000
445;22;с. Губча;22314510000
445;23;Бюджет с. Танське;23315542000
445;25;Бюджет с. Неданчичі;25316519000
446;02;УГАРIВСЬКА/С.УГАРОВЕ;02315520000
446;06;Бюджет Нововелідницької с\р;06316518000
446;09;Бюджет с. Тулуків;09312527000
446;10;Бюджет с. Шандра;10315521000
446;13;Бюджет с.Миколаїв;13313511000
446;15;Бюджет с. Ярославки;15322522000
446;16;ВАСИЛЕВСКИЙ/С.ВАСИЛЕВКА;16321503000
446;19;Бюджет м.Підгайці;19313301000
446;20;Бюджет с.Веселе;20325501000
446;22;с. Чорна;22314530000
446;23;Бюджет с. Текуча;23315543000
446;25;Бюджет с. Новоукраїнське;25316521000
447;02;ФРОНТIВСЬКА/С.ФРОНТIВКА;02315521000
447;04;отг м. Зеленодольськ;04506000000
447;06;Бюджет Норинської с\р;06316519000
447;09;Бюджет с. Тучапи;09312528000
447;10;Бюджет с. Юхни;10315522000
447;13;Бюджет с.Новий Витків;13313514000
447;15;Бюджет Тарутинського р-ну;15323200000
447;16;ВЕСЕЛОПОДОЛЬСКИЙ/С.ВЕСЕЛЫЙ ПОДОЛ;16321505000
447;19;Бюджет с.Білокриниця;19313501000
447;20;Бюджет с.Глибоке;20325503000
447;22;Старосинявського р-ну;22315200000
447;23;Бюджет с. Томашівка;23315544000
447;25;Бюджет с. Нові Яриловичі;25316520000
448;02;ЧАГIВСЬКА/С.ЧАГIВ;02315522000
448;06;Бюджет Піщаницької с\р;06316520000
448;09;Бюджет с. Устя;09312529000
448;10;Бюджет с. Яхни;10315523000
448;13;Бюджет с.Оглядів;13313515000
448;15;Бюджет селища Тарутине;15323404000
448;16;ВЕРЕМИЕВСКИЙ/С.ВЕРЕМИЕВКА;16321504000
448;19;Бюджет с.Боків;19313502000
448;20;Бюджет с.Жовтневе;20325504000
448;22;Селище Стара Синява;22315401000
448;23;Бюджет с. Фурманка;23315545000
448;25;Бюджет с. Олешня;25316522000
449;02;ЧОВНОВИЦЬКА/С.ЧОВНОВИЦЯ;02315524000
449;04;отг с. Нива Трудова;04510000000
449;06;Бюджет Підрудянської с\р;06316521000
449;09;Бюджет с. Хутір-Будилів;09312530000
449;10;Бюджет Обухівського р-ну;10316200000
449;13;Бюджет с.Павлів;13313516000
449;15;Бюджет селища Березина;15323402000
449;16;ГОРОШИНСКИЙ/С.ГОРОШИНО;16321506000
449;19;Бюджет с.Бронгалівка;19313503000
449;20;Бюджет с.Комунар;20325505000
449;22;с. Адампiль;22315501000
449;23;Бюджет с. Черповоди;23315546000
449;25;Бюджет с. Петруші;25316523000
450;02;ЧЕРНЯВСЬКА/С.ЧЕРНЯВКА;02315523000
450;06;Бюджет Покалівської с\р;06316522000
450;09;Бюджет с. Шевченково;09312531000
450;10;Бюджет м. Обухів;10212100000
450;13;Бюджет с.Пиратин;13313517000
450;15;Бюджет селища Бородіно;15323401000
450;16;ЖОВТНЕВЫЙ/С.ЖОВТНЕВОЕ;16321507000
450;19;Бюджет с.Галич;19313505000
450;20;Бюджет с.Лизогубівка;20325506000
450;22;с. Бабино;22315502000
450;23;Бюджет с. Шарин;23315547000
450;25;Бюджет с. Пушкарі;25316524000
451;02;ЮШКОВЕЦЬКА/С.ЮШКIВЦI;02315525000
451;04;отг с. Ленінське;04507000000
451;06;Бюджет Раківщинської с\р;06316523000
451;09;Бюджет Тлумацького р-ну;09314200000
451;10;Бюджет м. Украєнка;10316302000
451;13;Бюджет с.Поздимир;13313518000
451;15;Бюджет селища Серпневого;15323403000
451;16;ЗАИЧИНСКИЙ/С.ЗАИЧИНЦЫ;16321508000
451;19;Бюджет с.Гнильче;19313506000
451;20;Бюджет с.Липці;20325507000
451;22;с. Залiсся;22315503000
451;23;Бюджет с. Юрківка;23315548000
451;25;Бюджет с. Сибереж;25316525000
452;02;ЯБЛУНОВИЦЬКА/С.ЯБЛУНОВИЦЯ;02315526000
452;06;Бюджет Руднянської с\р;06316524000
452;10;Бюджет селища Козин;10316401000
452;13;Бюджет с.Полове;13313519000
452;15;Бюджет с. Олександрівки;15323516000
452;16;ИВАНОВСКИЙ/С.ИВАНОВКА;16321509000
452;19;Бюджет с.Голгоча;19313507000
452;20;Бюджет с. Лук`янці;20325508000
452;22;с. Заставцi;22315504000
452;23;Бюджет с. Ятранівка;23315549000
452;25;Бюджет с. Смолигівка;25316526000
453;02;ПIЩАНСЬКИЙ РАЙОН/СМТ ПIЩАНКА;02316200000
453;04;отг с. Богданівка;04502000000
453;06;Бюджет Слобідської с\р;06316525000
453;09;Бюджет селища Обертин;09314401000
453;10;Бюджет с. Великі Дмитровичі;10316501000
453;13;Бюджет с.Розжалів;13313520000
453;15;Бюджет с. Веселой Долини;15323501000
453;16;КРИВОРУДСКИЙ/С.КРИВАЯ РУДА;16321510000
453;19;Бюджет с.Завалів;19313508000
453;20;Бюджет с.Мала Рогань;20325509000
453;22;с. івки;22315505000
453;23;Бюджет Христинівського р-ну;23316200000
453;25;Бюджет с. Тараса Шевченка;25316527000
454;02;ПIЩАНКА;02316401000
454;06;Бюджет Словечанської с\р;06316526000
454;09;Бюджет с. Бортники;09314501000
454;10;Бюджет с. Верем`я;10316502000
454;13;Бюджет с.Синьків;13313522000
454;15;Бюджет с. Виноградівки;15323502000
454;16;ЛИПНЯГОВСКИЙ/С.ВЕЛИКИЕ ЛИПНЯГИ;16321511000
454;19;Бюджет с.Лиса;19313509000
454;20;Бюджет с.Пономаренки;20325510000
454;22;с. Лисанiвцi;22315506000
454;23;Бюджет м. Христинівка;23316301000
454;25;Бюджет Семенівського р-ну;25317200000
455;02;РУДНИЦЯ;02316402000
455;04;отг с. Вербки;04503000000
455;06;Бюджет Усівської с\р;06316527000
455;09;Бюджет с. Братишів;09314502000
455;10;Бюджет с. Витачів;10316503000
455;13;Бюджет с.Середпільці;13313521000
455;15;Бюджет с. Вознесенівки;15323504000
455;16;НАРОЖАНСКИЙ/С.НАРОЖЬЕ;16321512000
455;19;Бюджет с.Литвинів;19313510000
455;20;Бюджет с.Руські-Тишки;20325511000
455;22;с. Мшанець;22315507000
455;23;Бюджет селища Верхнячка;23316401000
455;25;Бюджет м. Семенівка;25317301000
456;02;БОЛГАНСЬКА/С.БОЛГАН;02316501000
456;06;Бюджет Хлуплянської с\р;06316528000
456;09;Бюджет с. Будзин;09314503000
456;10;Бюджет с. Григорівка;10316505000
456;13;Бюджет с.Сморжів;13313523000
456;15;Бюджет с. Вільне;15323503000
456;16;ОБОЛОНСКИЙ/С.ОБОЛОНЬ;16321513000
456;19;Бюджет с.Мирне;19313511000
456;20;Бюджет с.Вільхівка;20325502000
456;22;с. Нова Синявка;22315508000
456;23;Бюджет с. Ботвинівка;23316501000
456;25;Бюджет с. Олександрівка;25317510000
457;02;ГОНОРIВСЬКА/С.ГОНОРIВКА;02316502000
457;04;отг смт Ювілейне;04515000000
457;06;Бюджет Черевківської с\р;06316529000
457;09;Бюджет с. Вікняни;09314504000
457;10;Бюджет с. Дерев`яна;10316506000
457;13;Бюджет с.Станин;13313524000
457;15;Бюджет с. Височанського;15323505000
457;16;ОЧЕРЕТОВАТСКИЙ/С.ОЧЕРЕТОВАТОЕ;16321514000
457;19;Бюджет с.Мозолівка;19313512000
457;20;Бюджет с.Тернова;20325512000
457;22;с. Ожарiвка;22315509000
457;23;Бюджет с. Велика Севастянівка;23316502000
457;25;Бюджет с. Архипівка;25317501000
458;02;ГОРОДИЩЕНСЬКА/С.ГОРОДИЩЕ;02316503000
458;06;Бюджет Черепинської с\р;06316530000
458;09;Бюджет с. Гавриляк;09314505000
458;10;Бюджет с. Деремезна;10316507000
458;13;Бюджет с.Стоянів;13313525000
458;15;Бюджет с. Ганнівки;15323506000
458;16;ПОГРЕБНЯКОВСКИЙ/С.ПОГРЕБНЯКИ;16321515000
458;19;Бюджет с.Мужилів;19313513000
458;20;Бюджет с.Циркуни;20325513000
458;22;с. Паплинцi;22315510000
458;23;Бюджет с. Вербувата;23316503000
458;25;Бюджет с. Галаганівка;25317502000
459;02;ГРАБАРIВСЬКА/С.ГРАБАРIВКА;02316504000
459;04;отг с. Новоолександрівка;04511000000
459;06;Бюджет Шоломківської с\р;06316531000
459;09;Бюджет с. Гарасимів;09314506000
459;10;Бюджет с. Долина;10316508000
459;13;Бюджет с.Стремільче;13313526000
459;15;Бюджет с. Євгенівки;15323507000
459;16;ПУЗЫРЕВСКИЙ/С.ПУЗЫРИ;16321516000
459;19;Бюджет с.Новосілка;19313514000
459;20;Бюджет с.Яковлівка;20325514000
459;22;с. Пасiчна;22315511000
459;23;Бюджет с. Заячківка;23316504000
459;25;Бюджет с. Жадове;25317503000
460;02;ДМИТРАШКIВСЬКА/С.ДМИТРАШКIВКА;02316505000
460;06;Бюджет Олевського р-ну;06317200000
460;09;Бюджет с. Гостів;09314507000
460;10;Бюджет с. Жуківці;10316509000
460;13;Бюджет с.Сушно;13313527000
460;15;Бюджет с. Калачівки;15323508000
460;16;СТЕПАНОВСКИЙ/С.СТЕПАНОВКА;16321517000
460;19;Бюджет с.Носів;19313515000
460;20;Бюджет Чугуївського р-ну;20326200000
460;22;с. Пилявка;22315513000
460;23;Бюджет с. Зоряне;23316505000
460;25;Бюджет с. Жовтневе;25317504000
461;02;КУКУЛIВСЬКА/С.КУКУЛИ;02316506000
461;04;отг с. Сурсько-Литовське;04514000000
461;06;Бюджет м.Олевськ;06317301000
461;09;Бюджет с. Гринівці;09314508000
461;10;Бюджет с. Копачів;10316510000
461;13;Бюджет с.Тетевчиці;13313528000
461;15;Бюджет с. Краснкого;15323509000
461;16;ТОЛСТОВСКИЙ/С.ТОЛСТОЕ;16321518000
461;19;Бюджет с.Вербів;19313504000
461;20;Бюджет селища Введенка;20326401000
461;22;с. Пилява;22315512000
461;23;Бюджет с. івангород;23316506000
461;25;Бюджет с. іванівка;25317505000
462;02;МИРОЛЮБIВСЬКА/С.МИРОЛЮБIВКА;02316507000
462;06;Бюджет Бучманівської селищноі ради;06317401000
462;09;Бюджет с. Грушка;09314509000
462;10;Бюджет с. Германівка;10316504000
462;13;Бюджет с.Увин;13313529000
462;15;Бюджет с. Ламбрівки;15323510000
462;16;УСТИМОВСКИЙ/С.УСТИМОВКА;16321519000
462;19;Бюджет с.Поплави;19313516000
462;20;Бюджет селища Кочеток;20326403000
462;22;с. Сьомаки;22315514000
462;23;Бюджет с. Кузьмина Гребля;23316507000
462;25;Бюджет с. Карповичі;25317506000
463;02;РУДНИЦЬКА/С.РУДНИЦЬКЕ;02316508000
463;04;отг смт Солоне;04513000000
463;06;Бюджет Дружбівської селищноі ради;06317402000
463;09;Бюджет с. Делева;09314510000
463;10;Бюджет с. Красне Перше;10316511000
463;13;Бюджет с.Вузлове;13313504000
463;15;Бюджет с. Лісного;15323511000
463;16;ХУДОЛИЕВСКИЙ/С.ХУДОЛИЕВКА;16321520000
463;19;Бюджет с.Сільце;19313517000
463;20;Бюджет селища Малинівка;20326404000
463;22;с. Харкiвцi;22315515000
463;23;Бюджет с. Ліщинівка;23316508000
463;25;Бюджет с. Костобобрів;25317507000
464;02;СТАВКIВСЬКА/С.СТАВКИ;02316509000
464;06;Бюджет Новоозерянської селищноі ради;06317403000
464;09;Бюджет с. Долина;09314511000
464;10;Бюджет с. Красна Слобідка;10316512000
464;13;Бюджет с.Хмільно;13313530000
464;15;Бюджет с. Мало-Ярославця;15323512000
464;16;ХОРОЛЬСКИЙ РАЙОН/Г.ХОРОЛ;16322200000
464;19;Бюджет с.Старе Місто;19313518000
464;20;Бюджет селища Новопокровка;20326405000
464;22;с. Цимбалiвка;22315516000
464;23;Бюджет с. Мала Севастянівка;23316509000
464;25;Бюджет с. Машеве;25317508000
465;04;отг смт Новопокровка;04512000000
465;06;Бюджет Новобілокоровицької селищноі ради;06317404000
465;09;Бюджет с. Живачів;09314512000
465;10;Бюджет с. Мала Вільшанка;10316513000
465;13;Бюджет с.Яструбичі;13313531000
465;15;Бюджет с. Надрічного;15323514000
465;16;ХОРОЛ;16322301000
465;19;Бюджет с.Угринів;19313519000
465;20;Бюджет селища Чкаловське;20326406000
465;22;Теофiпольського р-ну;22316200000
465;23;Бюджет с. Орадівка;23316510000
465;25;Бюджет с. Миколаївка;25317509000
466;02;ТРИБУСIВСЬКА/С.ТРИБУСIВКА;02316511000
466;06;Бюджет Білокоровицька с\р;06317501000
466;09;Бюджет с. Жуків;09314513000
466;10;Бюджет с. Нещерів;10316514000
466;11;Бюджет селища Лісівка;11315403000
466;13;Бюджет Самбірського р-ну;13314200000
466;15;Бюджет с. Миколаївки;15323513000
466;16;АНДРЕЕВСКИЙ/С.АНДРЕЕВКА;16322501000
466;19;Бюджет с.Шумляни;19313520000
466;20;Бюджет селища Есхар;20326402000
466;22;Селище Теофiполь;22316401000
466;23;Бюджет с. Осітна;23316511000
466;25;Бюджет с. Орликівка;25317511000
467;02;ЧОРНОМИНСЬКА/С.ЧОРНОМИН;02316512000
467;04;отг с-ще Єлізарове;04504000000
467;06;Бюджет Жовтневоі с\р;06317502000
467;09;Бюджет с. ісаків;09314514000
467;10;Бюджет с. Перегонівка;10316516000
467;11;отг м. Бобринець;11501000000
467;13;Бюджет м.Рудки;13314301000
467;15;Бюджет с. Нового Тарутина;15323515000
467;16;БЕРЕЗНЯКОВСКИЙ/С.БЕРЕЗНЯКИ;16322502000
467;19;Бюджет с.Юстинівка;19313521000
467;20;Бюджет с.Базаліївка;20326501000
467;22;Селище Базалiя;22316402000
467;23;Бюджет с. Пеніжкове;23316512000
467;25;Бюджет с. Погорільці;25317512000
468;02;ЯВОРIВСЬКА/С.ЯВОРIВКА;02316513000
468;06;Бюджет Жубровицької с\р;06317503000
468;09;Бюджет с. Колинці;09314515000
468;10;Бюджет с. Перше Травня;10316517000
468;13;Бюджет селища Дубляни;13314401000
468;15;Бюджет с. Перемога;15323517000
468;16;ВИШНЯКОВСКИЙ/С.ВИШНЯКИ;16322503000
468;19;Бюджет Теребовлянського р-ну;19314200000
468;20;Бюджет с.Велика Бабка;20326502000
468;22;с. Бережинцi;22316501000
468;23;Бюджет с. Розсішки;23316513000
468;25;Бюджет с. Радомка;25317513000
469;02;ПОГРЕБИЩЕНСЬКИЙ РАЙОН/М.ПОГРЕБИЩЕ;02317200000
469;04;отг с. Жовтневе;04505000000
469;06;Бюджет Журжевицької с\р;06317504000
469;09;Бюджет с. Королівка;09314516000
469;10;Бюджет с. Підгірці;10316515000
469;11;отг м. Мала Виска;11502000000
469;13;Бюджет селища Новий Калинів;13314402000
469;15;Бюджет с. Петрівки;15323519000
469;16;ГРУШИНСКИЙ/С.ГРУШИНО;16322504000
469;19;Бюджет м.Теребовля;19314301000
469;20;Бюджет с.Волохів Яр;20326503000
469;22;с. Борщiвка;22316502000
469;23;Бюджет с. Синиця;23316514000
469;25;Бюджет с. Стара Гутка;25317514000
470;02;ПОГРЕБИЩЕ;02317301000
470;06;Бюджет Замисловицької с\р;06317505000
470;09;Бюджет с. Кутище;09314517000
470;10;Бюджет с. Семенівка;10316518000
470;13;Бюджет с.Бабино;13314501000
470;15;Бюджет с. Петрівська;15323518000
470;16;КЛЕПАЧЕВСКИЙ/С.КЛЕПАЧИ;16322505000
470;19;Бюджет с-ща Дружба;19314401000
470;20;Бюджет с.Гракове;20326504000
470;22;с. Великий Лазучин;22316503000
470;23;Бюджет с. Сичівка;23316515000
470;25;Бюджет с. Тимоновичі;25317515000
471;02;АДАМIВСЬКА/С.АДАМIВКА;02317501000
471;04;отг с. Ляшківка;04508000000
471;06;Бюджет Зольнянської с\р;06317506000
471;09;Бюджет с. Надорожна;09314518000
471;10;Бюджет с. Старі Безрадичі;10316519000
471;13;Бюджет с.Бісковичі;13314502000
471;15;Бюджет с. Підгірного;15323520000
471;16;КОВАЛЕВСКИЙ/С.КОВАЛИ;16322506000
471;19;Бюджет с-ща Микулинці;19314402000
471;20;Бюджет с.Зарожне;20326505000
471;22;с. Волиця Польова;22316504000
471;23;Бюджет с. Талалаївка;23316516000
471;25;Бюджет с. Хотіївка;25317516000
472;02;АНДРУШIВСЬКА/С.АНДРУШIВКА;02317502000
472;06;Бюджет Зубковицької с\р;06317507000
472;09;Бюджет с. Нижнів;09314519000
472;10;Бюджет с. Трипілля;10316520000
472;13;Бюджет с.Блажів;13314503000
472;15;Бюджет с. Рівного;15323521000
472;16;МУСИЕВСКИЙ/С.МУСИЕВКА;16322507000
472;19;Бюджет с.Бенева;19314502000
472;20;Бюджет с.іванівка;20326506000
472;22;с. Волиця;22316505000
472;23;Бюджет с. Углуватка;23316517000
472;25;Бюджет с. Чорний Ріг;25317517000
473;02;БАБИНЕЦЬКА/С.БАБИНЦI;02317503000
473;04;отг с. Могилів;04509000000
473;06;Бюджет Кам``янської с\р;06317508000
473;09;Бюджет с. Озеряни;09314520000
473;10;Бюджет с. Халеп`я;10316521000
473;13;Бюджет с.Велика Білина;13314504000
473;16;НОВАЧИХСКИЙ/С.НОВАЧИХА;16322509000
473;19;Бюджет с.Богатківці;19314501000
473;20;Бюджет с.Кам`яна Яруга;20326507000
473;22;с. Воронiвцi;22316506000
473;23;Бюджет с. Христинівка;23316518000
473;25;Бюджет Сосницького р-ну;25318200000
474;02;БIЛАШКIВСЬКА/С.БIЛАШКИ;02317504000
474;06;Бюджет Кишинської с\р;06317509000
474;09;Бюджет с. Олеша;09314521000
474;10;Бюджет с. Щербанівка;10316522000
474;13;Бюджет с.Велика Озимина;13314505000
474;15;Бюджет с. Ярового;15323523000
474;16;НОВОАВРАМОВСКИЙ/С.НОВОАВРАМОВКА;16322508000
474;19;Бюджет с.Буданів;19314503000
474;20;Бюджет с.Коробочкине;20326508000
474;22;с. Гаврилiвка;22316507000
474;23;Бюджет с. Шельпахівка;23316519000
474;25;Бюджет селища Сосниця;25318401000
475;02;БОРЩАГIВСЬКА/С.БОРЩАГIВКА;02317505000
475;06;Бюджет Комсомольської с\р;06317510000
475;09;Бюджет с. Олешів;09314522000
475;10;Бюджет Переяслав-Хмельницького р-ну;10317200000
475;13;Бюджет с.Верхівці;13314506000
475;15;Бюджет Татарбунарського р-ну;15324200000
475;16;ПЕТРАКЕЕВСКИЙ/С.ПЕТРАКЕЕВКА;16322511000
475;19;Бюджет с.Бурканів;19314504000
475;20;Бюджет с.Леб`яже;20326509000
475;22;с. Гальчинцi;22316508000
475;23;Бюджет с. Шукайвода;23316520000
475;25;Бюджет с. Авдіївка;25318501000
476;02;ГОПЧИЦЬКА/С.ГОПЧИЦЯ;02317506000
476;06;Бюджет Копищенської с\р;06317511000
476;09;Бюджет с. Остриня;09314523000
476;10;Бюджет с. Велика Каратуль;10317501000
476;13;Бюджет с.Воля-Баранецька;13314509000
476;15;Бюджет м. Татарбунари;15324301000
476;16;ПЕТРОВСКИЙ/С.ПЕТРОВКА;16322512000
476;19;Бюджет с.Великий Говилів;19314505000
476;20;Бюджет с.Мосьпанове;20326510000
476;22;с. Iлькiвцi;22316509000
476;23;Бюджет с. Ягубець;23316521000
476;25;Бюджет с. Бутівка;25318502000
477;02;ДЗЮНЬКIВСЬКА/С.ДЗЮНЬКIВ;02317507000
477;06;Бюджет Лопатицької с\р;06317512000
477;09;Бюджет с. Палагичі;09314524000
477;10;Бюджет с. Вовчків;10317503000
477;13;Бюджет с.Вощанці;13314510000
477;15;Бюджет с. Базар``янки;15324501000
477;16;ПОКРОВСКО-БОГАЧАНСКИЙ/С.ПОКРОВСКАЯ БОГАЧКА;16322510000
477;19;Бюджет с.Вербівці;19314506000
477;20;Бюджет с.Стара Гнилиця;20326511000
477;22;с. Карабiєвка;22316510000
477;23;Бюджет Черкаського р-ну;23317200000
477;25;Бюджет с. Велике Устя;25318503000
478;02;ДОВГАЛIВСЬКА/С.ДОВГАЛIВКА;02317508000
478;06;Бюджет Майданської с\р;06317513000
478;09;Бюджет с. Петрилів;09314525000
478;10;Бюджет с. Виповзки;10317502000
478;13;Бюджет с.Воютичі;13314511000
478;15;Бюджет с. Безим``янки;15324503000
478;16;СТАРОАВРАМОВСКИЙ/С.СТАРОАВРАМОВКА;16322513000
478;19;Бюджет с.Вишнівчик;19314507000
478;20;Бюджет с.Стара Покровка;20326512000
478;22;с. Кунча;22316511000
478;23;Бюджет селища ірдинь;23317401000
478;25;Бюджет с. Волинка;25318504000
479;02;ЗБАРЖIВСЬКА/С.ЗБАРЖIВКА;02317509000
479;06;Бюджет Радовельської с\р;06317514000
479;09;Бюджет с. Петрів;09314526000
479;10;Бюджет с. Гайшин;10317504000
479;13;Бюджет с.Викоти;13314507000
479;15;Бюджет с. Білолісся;15324504000
479;16;ТАРАСОВСКИЙ/С.ТАРАСОВКА;16322514000
479;19;Бюджет с.Гайворонка;19314508000
479;20;Бюджет с.Юрченкове;20326513000
479;22;с. Лiдихiвка;22316512000
479;23;Бюджет с. Байбузи;23317501000
479;25;Бюджет с. Загребелля;25318505000
480;02;ЛЕВКIВСЬКА/С.ЛЕВКIВКА;02317510000
480;06;Бюджет Руднї-Бистрянської с\р;06317515000
480;09;Бюджет с. Підвербці;09314527000
480;10;Бюджет с. Гланишів;10317505000
480;13;Бюджет с.Гординя;13314512000
480;15;Бюджет с. Баштанівки;15324502000
480;16;ТРУБАЙЦОВСКИЙ/С.ТРУБАЙЦЫ;16322515000
480;19;Бюджет с.Гвардійська;19314509000
480;20;Бюджет Шевченківського р-ну;20327200000
480;22;с. Михнiвка;22316514000
480;23;Бюджет с. Білозір`я;23317502000
480;25;Бюджет с. Змітнів;25318506000
481;02;МОНЧИНСЬКА/С.МОНЧИН;02317511000
481;05;Бюджет селища Сартана;05220401000
481;06;Бюджет Стовпинської с\р;06317516000
481;09;Бюджет с. Прибилів;09314528000
481;10;Бюджет с. Горбані;10317507000
481;13;Бюджет с.Городище;13314513000
481;15;Бюджет с. Борисівки;15324505000
481;16;ХИЛЬКОВСКИЙ/С.ХИЛЬКОВКА;16322516000
481;19;Бюджет с.Глещава;19314510000
481;20;Бюджет селища Шевченкове;20327401000
481;22;с. Святець;22316519000
481;23;Бюджет с. Будище;23317503000
481;25;Бюджет с. Киріївка;25318507000
482;02;МОРОЗIВСЬКА/С.МОРОЗIВКА;02317512000
482;05;Бюджет селища Старий Крим;05220402000
482;06;Бюджет Сущанської с\р;06317517000
482;09;Бюджет с. Пужники;09314529000
482;10;Бюджет с. Дівички;10317510000
482;13;Бюджет с.Калинів;13314514000
482;15;Бюджет с. Вишневе;15324506000
482;16;ШИШАКСКИЙ/С.ШИШАКИ;16322517000
482;19;Бюджет с.Дарахів;19314511000
482;20;Бюджет с.Аркадіївка;20327501000
482;22;с. Михиринцi;22316513000
482;23;Бюджет с. Вергуни;23317504000
482;25;Бюджет с. Козляничі;25318508000
483;02;НОВОФАСТIВСЬКА/С.НОВОФАСТIВ;02317513000
483;05;Бюджет селища Талаківка;05220403000
483;06;Бюджет Тепеницької с\р;06317518000
483;09;Бюджет с. Тарасівка;09314530000
483;10;Бюджет с. Дем`янці;10317508000
483;13;Бюджет с.Корналовичі;13314515000
483;15;Бюджет с. Глибоке;15324507000
483;16;ШТОМПЕЛЕВСКИЙ/С.ШТОМПЕЛЕВКА;16322518000
483;19;Бюджет с.Дворіччя;19314512000
483;20;Бюджет с.Безм`ятежне;20327502000
483;22;с. Новоставцi;22316515000
483;23;Бюджет с. Геронимівка;23317505000
483;25;Бюджет с. Конятин;25318509000
484;02;ОЧЕРЕТНЯНСЬКА/С.ОЧЕРЕТНЯ;02317514000
484;06;Бюджет Хочинської с\р;06317519000
484;09;Бюджет с. Хотимир;09314531000
484;10;Бюджет с. Дениси;10317509000
484;13;Бюджет с.Корничі;13314516000
484;15;Бюджет с. Дивізія;15324508000
484;16;ЯЛОСОВЕЦКИЙ/С.ЯЛОСОВЕЦКОЕ;16322519000
484;19;Бюджет с.Довге;19314513000
484;20;Бюджет с.Березівка;20327503000
484;22;с. Олiйники;22316516000
484;23;Бюджет с. Дубіївка;23317506000
484;25;Бюджет с. Кудрівка;25318510000
485;02;ПАВЛIВСЬКА/С.ПАВЛIВКА;02317515000
485;05;Бюджет селища Біленьке;05216401000
485;06;Бюджет Юрівської с\р;06317520000
485;09;Бюджет с. Яківка;09314532000
485;10;Бюджет с. Грківці;10317506000
485;13;Бюджет с.Кульчиці;13314517000
485;15;Бюджет с. Дмитрівки;15324509000
485;16;ЧЕРНУХИНСКИЙ РАЙОН/ПГТ ЧЕРНУХИ;16323200000
485;19;Бюджет с.Долина;19314514000
485;20;Бюджет с.Борівське;20327504000
485;22;с. Ординцi;22316517000
485;23;Бюджет с. Думанці;23317507000
485;25;Бюджет с. Лави;25318511000
486;02;ПЕДОСIВСЬКА/С.ПЕДОСИ;02317516000
486;06;Бюджет Попільнянського р-ну;06318200000
486;09;Бюджет Тисменицького р-ну;09313200000
486;13;Бюджет с.Купновичі;13314518000
486;15;Бюджет с. Жовтого Яру;15324510000
486;16;ЧЕРНУХИ;16323401000
486;19;Бюджет с.Зарваниця;19314516000
486;20;Бюджет с. Василенкове;20327506000
486;22;с. Поляхова;22316518000
486;23;Бюджет с. Кумейки;23317508000
486;25;Бюджет с. Матвіївка;25318512000
487;02;ПЛИСКIВСЬКА/С.ПЛИСКIВ;02317517000
487;05;Бюджет селища Красноторка;05216402000
487;06;Бюджет Попільнянської селищноі ради;06318401000
487;09;Бюджет м. Тисмениці;09313301000
487;10;Бюджет с. Козлів;10317513000
487;13;Бюджет с.Луки;13314520000
487;15;Бюджет с. Кочкуватого;15324511000
487;16;БЕЛОУСОВСКИЙ/С.БЕЛОУСОВКА;16323501000
487;19;Бюджет с.Кобиловолоки;19314520000
487;20;Бюджет с.Великі Хутори;20327507000
487;22;с. Турiвка;22316520000
487;23;Бюджет с. Леськи;23317509000
487;25;Бюджет с. Вільшане;25318513000
488;02;РОЗКОПАНСЬКА/С.РОЗКОПАНЕ;02317518000
488;06;Бюджет Корнинської селищноі Ради;06318402000
488;09;Бюджет селища Єзупіль;09313401000
488;10;Бюджет с. Ковалин;10317512000
488;13;Бюджет с.Містковичі;13314522000
488;15;Бюджет с. Лиман;15324512000
488;16;БОГОДАРОВСКИЙ/С.БОГОДАРОВКА;16323502000
488;19;Бюджет с.Заздрість;19314515000
488;20;Бюджет с. Волосько-Балаклія;20327505000
488;22;с. Човгузiв;22316521000
488;23;Бюджет с. Мошни;23317510000
488;25;Бюджет с. Пекарів;25318514000
489;02;САРАЖИНЕЦЬКА/С.САРАЖИНЦI;02317519000
489;06;Бюджет Андрушківської с\р;06318501000
489;09;Бюджет селища Лисець;09313402000
489;13;Бюджет с.Михайлевичі;13314521000
489;15;Бюджет с. Нерушяй;15324513000
